name,place_id,types,price_level,rating,user_ratings_total,vicinity,category,zip_code,latitude,longitude,zip_new
CoCo Lin Vegetarian House,ChIJNej47IRewokRV18m-xsd6MI,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,361,"64-19 Fresh Pond Rd, Ridgewood",Vegetarian Restaurant,11378,40.7224092,-73.9095279,11385
Amituofo,ChIJjypl1gBcwokRj4IB4DghSWY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,283,"19 Bogart St, Brooklyn",Vegetarian Restaurant,11378,40.7224092,-73.9095279,11206
I Like Food,ChIJj3UN5udfwokR_GMARVeQzlY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,111,"652 Woodward Ave, Ridgewood",Vegetarian Restaurant,11378,40.7224092,-73.9095279,11385
Bunna Cafe,ChIJD6qBsQNcwokR8ggthXPGiZg,"['bar', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",2.0,4.7,1596,"1084 Flushing Ave, Brooklyn",Vegetarian Restaurant,11378,40.7224092,-73.9095279,11237
Plantega - Marinello's Gourmet Deli,ChIJ_725-S1dwokRLUu_fAQ0AYA,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.8,12,"114 Wyckoff Ave, Brooklyn",Vegetarian Restaurant,11378,40.7224092,-73.9095279,11237
Seitan's Helper,ChIJU9uuUg1dwokRpEYo5W5M9kU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.9,162,"2 Morgan Ave, Brooklyn",Vegetarian Restaurant,11378,40.7224092,-73.9095279,11237
Villa Erasmo,ChIJF9LmeGFewokR-_ZFZfINToA,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,496,"69-61 Juniper Blvd S, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11379
Antica Trattoria,ChIJiwzMQIJewokR3j_B29iK-ek,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.6,371,"68-10 Fresh Pond Rd, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11385
Patrizia's,ChIJJ9B9DvRewokRtQELxkQn6xk,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,917,"69-35 Grand Ave, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11378
Joe's Restaurant,ChIJ7XYBGZ1ewokRCKXcLmlVdMY,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.6,777,"6611 Forest Ave, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11385
Roberta's,ChIJzSOyOg1dwokRfQ-5htUfsRY,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,1472,"261 Moore St, Brooklyn",Italian restaurant,11378,40.7224092,-73.9095279,11206
La Bella Mariella,ChIJ506iJpBewokRowmDMZlSgH4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,234,"60-61 Fresh Pond Rd, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11378
Minitalia Pizzeria,ChIJT1j1gINewokRm4dAguvjBmw,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.5,200,"66 25 Fresh Pond Rd, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11385
Sapore Di Italia,ChIJBXyUSxpcwokRFc0SeRHImVA,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.0,260,"160 Irving Ave, Brooklyn",Italian restaurant,11378,40.7224092,-73.9095279,11237
Union Pizza Works,ChIJg577jqdewokROjjTj7wBKfs,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,519,"423 Troutman St, Brooklyn",Italian restaurant,11378,40.7224092,-73.9095279,11237
Rosa's Pizza,ChIJ370U7vNewokRyhQeOoqdpmA,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.5,2232,"5526 69th St, Maspeth",Italian restaurant,11378,40.7224092,-73.9095279,11378
Carlo's Pizza,ChIJw30jbiBcwokRTyuWXzRuwhI,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.4,330,"575 Seneca Ave, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11385
Julie’s Pizzería & Restaurant,ChIJaX35ryBcwokRfFP_V4XNXK4,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.9,295,"675 Onderdonk Ave, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11385
Woodside Pizzeria,ChIJ-etCyAhfwokR04g1m6H6SIw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,83,"44-06 60th St, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11377
Corato,ChIJaf6ss4NewokRt7jL3HbBz20,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.5,335,"66-94 Fresh Pond Rd, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11385
Rosa's Pizza,ChIJK77vNoVewokRhEjVTZf0FyU,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.6,2031,"62-65 Fresh Pond Rd, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11385
Sicily's Best,ChIJpbn6zR9cwokRAmEalQw5jzs,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,166,"190 Cypress Ave, Brooklyn",Italian restaurant,11378,40.7224092,-73.9095279,11237
Phillies,ChIJDTTPZaFfwokRZWsSY9lbK8M,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.0,208,"74-02 Eliot Ave, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11379
la Catrina De Luis,ChIJTRwIcdpewokR2oKeEYU7qmc,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,57,"41-08 Greenpoint Ave, Queens",Italian restaurant,11378,40.7224092,-73.9095279,11104
Mominette Bistro,ChIJd-H7aANcwokRc9yKGMHHyxg,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.3,823,"Storefront, 221 Knickerbocker Ave, Brooklyn",Fine Dining Restaurant,11378,40.7224092,-73.9095279,11237
Antica Trattoria,ChIJiwzMQIJewokR3j_B29iK-ek,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.6,371,"68-10 Fresh Pond Rd, Queens",Fine Dining Restaurant,11378,40.7224092,-73.9095279,11385
Otis,ChIJncjrqQFcwokRZZzyxeY-tlQ,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.8,827,"18 Harrison Pl, Brooklyn",Fine Dining Restaurant,11378,40.7224092,-73.9095279,11206
"Ocean Prime, Bar and Restaurant",ChIJ43VTtJdfwokRPOElamTIwro,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.1,20,"64-14 Flushing Ave, Maspeth",Fine Dining Restaurant,11378,40.7224092,-73.9095279,11378
Patrizia's,ChIJJ9B9DvRewokRtQELxkQn6xk,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.4,917,"69-35 Grand Ave, Queens",Fine Dining Restaurant,11378,40.7224092,-73.9095279,11378
Bistro Punta Sal,ChIJ5-AAUdlewokRf_3RRa49Q98,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.3,292,"45-51 46th St, Queens",Fine Dining Restaurant,11378,40.7224092,-73.9095279,11377
Dock Asian Eatery,ChIJU6FumT9dwokRZhtt72BTysU,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,550,"22 Wyckoff Ave, Brooklyn",Fine Dining Restaurant,11378,40.7224092,-73.9095279,11237
Artichoke Basille's Pizza,ChIJgTDgQh1cwokRAigCV_DOCQ8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,1754,"18 Wyckoff Ave, Brooklyn",Pizza,11378,40.7224092,-73.9095279,11237
Joey's Pizza,ChIJg2hCifNewokRgZeyoDPNgfg,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,746,"69-07 Grand Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11378
Angelo's Pizza,ChIJMd0Df5VewokRhiPOm3EMxrc,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,104,"57-64 Maspeth Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11378
Sal's,ChIJu_N-zh1cwokRiV9EP9t63oQ,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.4,290,"119 Wyckoff Ave #1, Brooklyn",Pizza,11378,40.7224092,-73.9095279,11237
Fontana Pizzeria,ChIJo3Od-4VewokRpgSgvnceNa8,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.2,177,"6526 Metropolitan Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11379
Joe's Pizza,ChIJ0zP1VJJewokRbARUr16f900,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.1,179,"61-16 Flushing Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11378
69 Pizzeria,ChIJi2aU7_tewokRCHLf-oCsUXM,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,253,"4917 69th St, Queens",Pizza,11378,40.7224092,-73.9095279,11377
WB Pizza Restaurant,ChIJY4GOyqxfwokRjqiRG_AzX0c,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,101,"57-27 61st St, Maspeth",Pizza,11378,40.7224092,-73.9095279,11378
Rosa's Pizza,ChIJK77vNoVewokRhEjVTZf0FyU,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.6,2031,"62-65 Fresh Pond Rd, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Rosa's Pizza,ChIJ370U7vNewokRyhQeOoqdpmA,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.5,2232,"5526 69th St, Maspeth",Pizza,11378,40.7224092,-73.9095279,11378
Union Pizza Works,ChIJg577jqdewokROjjTj7wBKfs,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,519,"423 Troutman St, Brooklyn",Pizza,11378,40.7224092,-73.9095279,11237
Marabella Pizza,ChIJu_WjdtpewokRGh30oUtISbw,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,313,"4107 Greenpoint Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11104
La Bella Mariella,ChIJ506iJpBewokRowmDMZlSgH4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,234,"60-61 Fresh Pond Rd, Queens",Pizza,11378,40.7224092,-73.9095279,11378
Carlo's Pizza,ChIJw30jbiBcwokRTyuWXzRuwhI,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.4,330,"575 Seneca Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Papa Johns Pizza,ChIJUygNyyVfwokR3dPqt3UtDS0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.2,90,"5542 Metropolitan Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Original Square Pizza,ChIJHw81rtddwokRvGlBGzoqzHI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,100,"2 Knickerbocker Ave, Brooklyn",Pizza,11378,40.7224092,-73.9095279,11237
Minitalia Pizzeria,ChIJT1j1gINewokRm4dAguvjBmw,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.5,200,"66 25 Fresh Pond Rd, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Sicily's Best,ChIJpbn6zR9cwokRAmEalQw5jzs,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,166,"190 Cypress Ave, Brooklyn",Pizza,11378,40.7224092,-73.9095279,11237
Danny Pizzeria & Restaurant,ChIJ21Me8wJfwokRJ6uvnGjZNhU,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.8,124,"57-29 61st St, Queens",Pizza,11378,40.7224092,-73.9095279,11378
Maspeth Pizzería,ChIJJ7gR27FfwokRgdqVJ7h7VoA,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.2,43,"71-09 Grand Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11378
Corato,ChIJaf6ss4NewokRt7jL3HbBz20,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.5,335,"66-94 Fresh Pond Rd, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Papa Johns Pizza,ChIJ5VH9g9BewokRtyE2Vryjtv0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.4,183,"40-12 Greenpoint Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11104
Bella Donna,ChIJSaiBQ5hewokREqsKrzY0TpI,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.2,162,"6091 54th St, Queens",Pizza,11378,40.7224092,-73.9095279,11378
Mano's Pizzeria,ChIJnQvh4xZfwokRtIhuUuw0Pt4,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.9,361,"62-98 Forest Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Julie’s Pizzería & Restaurant,ChIJaX35ryBcwokRfFP_V4XNXK4,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.9,295,"675 Onderdonk Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Phillies,ChIJDTTPZaFfwokRZWsSY9lbK8M,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.0,208,"74-02 Eliot Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11379
Sauce & Soda,ChIJG4QWepJdwokRo3XjNf7NFag,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,201,"40 Wyckoff Ave, Brooklyn",Pizza,11378,40.7224092,-73.9095279,11237
Krispy Krunchy Chicken & Pizzeria,ChIJWVTNkPhfwokRCdcD1_CKtT0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.2,6,"67-03 Fresh Pond Rd, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Pronto Restaurant,ChIJpQ_NVqRewokRGlNxtAu8o40,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.2,183,"5203 Metropolitan Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Domino's Pizza,ChIJpTAwIeNewokROZVFz-v7s5s,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.2,550,"6314 Queens Blvd, Queens",Pizza,11378,40.7224092,-73.9095279,11377
Focaccia Farmer,ChIJ9YWS7nRfwokRNXmBZYFXchs,"['meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",2.0,4.7,76,"452 Seneca Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Gina's Pizza,ChIJZZg3rONewokRU-OWA8shkJY,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,3.9,76,"60-24 Queens Blvd, Queens",Pizza,11378,40.7224092,-73.9095279,11377
Lenny's Pizza,ChIJuw2EZNlewokRnDbJZ_PNWk4,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.2,375,"44-08 Greenpoint Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11104
Woodside Pizzeria,ChIJ-etCyAhfwokR04g1m6H6SIw,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,83,"44-06 60th St, Queens",Pizza,11378,40.7224092,-73.9095279,11377
BKLYN Sauce,ChIJO7avpsJfwokRlSvmK2pg7Xo,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.5,2,"53-21 Metropolitan Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11385
GoodFellas pizzeria of SunnySide,ChIJOyxoDfxfwokR-lOe_a6c3C4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.9,475,"39-09 47th Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11104
La Bella Pizza,ChIJxwBHzt5ewokRq4QkeDU_RTY,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,92,"47-06 Greenpoint Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11104
Domino's Pizza,ChIJAcM-BCdcwokRXyIxmo58SRE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,2.9,564,"815 Onderdonk Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Giovanni's,ChIJ88tFWNlewokR38xUzK1lN9M,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.7,205,"45 - 59 47th St, Queens",Pizza,11378,40.7224092,-73.9095279,11377
Crown Fried Chicken & Pizza,ChIJH3ua2yBcwokRv09INC-084w,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.4,128,"701 Seneca Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Vinicio's Pizza,ChIJLSK5nCpdwokR0YOY1JlFmZA,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,5.0,7,"775 Woodward Ave, Queens",Pizza,11378,40.7224092,-73.9095279,11385
Eataliano Pies,ChIJPxN1ucZewokR9OX2nKfk0vk,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,120,"5430 48th St, Queens",Pizza,11378,40.7224092,-73.9095279,11378
Cypriana,ChIJG7jpNdFewokRGbLMWIxCGA4,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.8,35,"4702 37th St, Queens",Pizza,11378,40.7224092,-73.9095279,11101
Yasin Halal Food,ChIJceOtAQFcwokRrHHy2B-dqRQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.0,11,"72 Bogart St, Brooklyn",Halal Restaurant,11378,40.7224092,-73.9095279,11206
Halal Kitchen,ChIJAbwqY_ZewokRxTLYB7BFigk,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.1,301,"7112 Grand Ave, Queens",Halal Restaurant,11378,40.7224092,-73.9095279,11378
Quraishe halal food cart,ChIJm25f0cZfwokR1TWZ3vb3Gaw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.9,17,"69-80 Grand Ave, Queens",Halal Restaurant,11378,40.7224092,-73.9095279,11378
Shah's Halal Food,ChIJyVZuT9lewokRIUiOOyZTBGM,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.2,155,"Greenpoint Ave &, 46th St, Sunnyside",Halal Restaurant,11378,40.7224092,-73.9095279,11377
SK Halal Food.,ChIJX-m4KXpfwokRETc82xaZ0EU,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,2.7,6,"42-13 69th St, Queens",Halal Restaurant,11378,40.7224092,-73.9095279,11377
Crown Fried Chicken,ChIJO86vLRxcwokRzUL1xlvhoGY,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,118,"127 Wyckoff Ave, Brooklyn",Halal Restaurant,11378,40.7224092,-73.9095279,11237
Halalify - Burgers Platters Gyros Chicken,ChIJiUZlmzNdwokRVhRJ5sau_yY,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1.0,4.2,112,"6901 Fresh Pond Rd, Queens",Halal Restaurant,11378,40.7224092,-73.9095279,11385
Shaz Halal Food,ChIJqSYeNYVewokRJcjedoZdsF0,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0.0,0,"62-66 Fresh Pond Rd, Ridgewood",Halal Restaurant,11378,40.7224092,-73.9095279,11385
Halal Kitchen,ChIJIx4OFdpewokRSnFont50Egs,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.9,210,"4202A Greenpoint Ave, Queens",Halal Restaurant,11378,40.7224092,-73.9095279,11104
Chick-fil-A,ChIJAZBPcWfSvYcRre9DoC_LYPk,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.6,2062,"636 Tuttle Creek Blvd, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
Five Guys,ChIJI7XgOWfSvYcRHRxto-t1FiE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,881,"518 Tuttle Creek Blvd #120, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
Arby's,ChIJxYk7iwnNvYcRynHnyUo9xb0,"['meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.8,465,"326 Southwind Pl, Manhattan",fast food,66502,39.0961493,-96.5356449,66503
Raising Cane's Chicken Fingers,ChIJtdTmhw7TvYcR0KBGS4i717U,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.5,691,"329 E Poyntz Ave, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
Taco John's-Manhattan,ChIJJXY33GDSvYcRd_wvuEygWzI,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.9,459,"214 Leavenworth St, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
McDonald's,ChIJI6YLF2bSvYcRHLA2F9iUe0Y,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.4,1925,"800 N 4th St, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
Sonic Drive-In,ChIJAzvXMmbSvYcR8fBSJyNMfd0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.9,1272,"800 N 3rd St, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
Jimmy John's,ChIJrTRstXnSvYcR9TOR8V5qN1c,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.8,170,"1212 Moro St, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
Chipotle Mexican Grill,ChIJ-VakWXjSvYcRb-xFNrT_i3k,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.1,895,"606 N Manhattan Ave, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
Pretzelmaker,ChIJ4-XdQWDSvYcRa2xN-A15Wpg,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.7,48,"100 Manhattan Town Center Space 420, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
QDOBA Mexican Eats,ChIJv44XJmHSvYcR9tAhTPcBrvw,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.3,498,"320 N 3rd St Bldg O, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
Popeyes Louisiana Kitchen,ChIJ1ZLn73nSvYcRZGUtNXwxqaQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.4,984,"1115 Bluemont Ave, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
KFC,ChIJK6mrgmjSvYcRhteBlgE4Zpw,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.3,596,"901 N 3rd St, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
Spark's Burger Co.,ChIJadbDUUPTvYcRSVmdmSf-JPo,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,82,"405 Poyntz Ave, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
D.P. Dough,ChIJXyJ7yRzTvYcRZKT5iwywb4w,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.6,169,"1120b Moro St, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
Subway,ChIJqa09skLSvYcRprZv72bNu70,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.7,130,"101 Bluemont Ave, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
Subway,ChIJ6e7gwIjNvYcRk9RBZ0H3ulM,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.9,15,"908 Ksu Student Union, Manhattan",fast food,66502,39.0961493,-96.5356449,66506
YAMI YUMMY FOOD TRUCK,ChIJEWAZUX_TvYcRCFgzzjy-dxA,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.5,39,"701 A, Fort Riley Blvd, Manhattan",fast food,66502,39.0961493,-96.5356449,66502
Tasty China House,ChIJS0Ky6nnSvYcRcepzB4trNhw,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.0,343,"1120 Moro St C, Manhattan",Chinese restaurant,66502,39.0961493,-96.5356449,66502
Imperial Garden Express Manhattan,ChIJNwksJGfSvYcRINFWSfRaxP8,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.0,205,"421 Tuttle Creek Blvd, Manhattan",Chinese restaurant,66502,39.0961493,-96.5356449,66502
Hunam Express,ChIJN1eAlHnSvYcRwYiOFPhYK1M,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,3.5,247,"1112 Moro St, Manhattan",Chinese restaurant,66502,39.0961493,-96.5356449,66502
Hy-Vee Chinese,ChIJK1B3ouzTvYcR7egomsAjXxA,"['meal_takeaway', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",,3.0,5,"601 N 3rd Pl, Manhattan",Chinese restaurant,66502,39.0961493,-96.5356449,66502
HuHot Mongolian Grill,ChIJ4-XdQWDSvYcR_MyWzU6A0_c,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.3,975,"Manhattan Town Center Mall, 100, Discovery Center Trail, Manhattan",Chinese restaurant,66502,39.0961493,-96.5356449,66502
Bamboo Buffet,ChIJpUdpsnPNvYcRzHSp54DqarY,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,3.4,994,"2304 Stagg Hill Rd, Manhattan",Chinese restaurant,66502,39.0961493,-96.5356449,66502
Globe Indian Food,ChIJUR_YUXbTvYcRjxOPNM4l2Uo,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.6,370,"712 N Manhattan Ave, Manhattan",Chinese restaurant,66502,39.0961493,-96.5356449,66502
Panda Express,ChIJ6e7gwIjNvYcRs37ide7uNvI,"['restaurant', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']",1.0,3.5,46,"Student Union, 918 N 17th Pl #143, Manhattan",Chinese restaurant,66502,39.0961493,-96.5356449,66506
Baan Thai Restaurant,ChIJaRQWJX_NvYcRL2lvaWgPCdw,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.3,915,"1709 Fort Riley Blvd, Manhattan",Chinese restaurant,66502,39.0961493,-96.5356449,66502
Green Tea sushi,ChIJIcDQnnnSvYcRFbvShmUS5bI,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,658,"1120 Laramie St #5312, Manhattan",Chinese restaurant,66502,39.0961493,-96.5356449,66502
Seoul USA Korean Restaurant,ChIJhROm7GXTvYcRnmd1jc9VFzo,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.4,115,"1126 Laramie St, Manhattan",Chinese restaurant,66502,39.0961493,-96.5356449,66502
HuHot Mongolian Grill,ChIJ4-XdQWDSvYcR_MyWzU6A0_c,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.3,975,"Manhattan Town Center Mall, 100, Discovery Center Trail, Manhattan",Asian Fusion,66502,39.0961493,-96.5356449,66502
Hy-Vee Chinese,ChIJK1B3ouzTvYcR7egomsAjXxA,"['meal_takeaway', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",,3.0,5,"601 N 3rd Pl, Manhattan",Asian Fusion,66502,39.0961493,-96.5356449,66502
